golddiffat10,xpdiffat10,csdiffat10,golddiffat15,xpdiffat15,csdiffat15,result
441.9704419334555,1559.1525121254092,40.0130170001564,9682.678159490044,2956.983869584297,-21.511453353718814,1
1820.640975367571,87.60944110197862,80.97436730265976,-2715.9517513480228,3774.1385281642506,38.03145193143003,0
1208.5329818031737,413.5700009311469,45.54541964359198,-3246.450502963996,2085.4454315109137,67.36870691326685,0
1440.234582581143,-890.690629545878,6.639803070455777,-4038.700934923056,-828.4840394824225,-13.477290859937968,0
-671.6046824173702,-191.0299620171026,24.133923701411735,-337.22261151332407,198.91593171045622,6.7815472400122605,0
579.1543642244225,1345.3491932744644,28.816897111601634,1978.4926921417737,4184.428792378836,39.139536668897726,1
1183.4731134567342,1904.3935397988412,16.003893481046873,-8642.158451632868,-1157.057279416592,65.38383269601532,0
1745.3454430543973,142.0509277594396,46.60105005764201,2421.0715910741674,398.50329192713775,-8.550102109673288,1
676.6180858816999,227.91031309551704,65.68699032941451,-1589.584568039322,2645.305850991272,14.946974971452917,0
-901.2284490717187,288.0221914908295,60.36461709276707,1777.1882469816526,1381.5121969327727,1.7523688156855686,1
1389.8288619429145,574.3889691067241,64.56888914802705,-1350.1873272523076,-262.24903911334724,-43.8089442537862,0
938.4511013243256,749.2428603223835,32.78430492047649,1009.6059037174972,1034.6024733363588,-9.158233115765878,1
1117.288033171147,-155.89415564550583,74.9521513550577,68.51730505585961,-1165.9305117190224,-62.18749427982913,1
-1739.8081181271878,-155.36525420693388,62.10428329647049,2078.427579445496,340.48150813407483,46.25142924667682,1
-120.96676389039752,1060.4426555534128,63.87468213818337,1369.2305691859387,2657.803192633037,51.95892565943088,1
-1083.5953407350578,-288.7828970713978,67.11356444355704,1436.8772294829178,-1743.6561918431964,-24.878256098031336,1
226.73943842684014,916.5770422892427,17.68878859574188,-1096.774068161608,1249.362589456903,-30.18413485327575,0
-162.47034756157677,-685.2611399044737,84.53497292648936,7501.727102323171,1108.7543373155809,6.021651320505004,1
784.1591229820242,-196.76555565860303,73.56354360375092,-102.22434354362312,1351.5498575196025,20.719204506954732,0
819.5209065415944,389.02136195940136,115.81738189960062,99.46471805122891,3208.9756564516233,-25.365665427659614,1
-2394.093982679974,904.4883019144056,74.27447264348459,324.8042678749484,-5100.728798470363,46.75931959144777,1
-501.5085649512431,-143.77120843797232,10.311786045752491,-546.2131608414928,-61.672146193131994,5.424573606139051,0
1756.6795643855821,880.1905260104929,34.095426861355,-1338.8743502914242,2289.516440357014,-39.67137021139569,0
-1056.5708019938181,-1572.0802216452028,61.18366416242229,-2414.779705487172,2418.4822576325564,-64.87363857657377,0
-1729.4351441123924,1481.4640912283874,67.73179689078263,-3156.754318886454,1205.593073754099,25.000263977713523,0
-1810.0068623200991,934.2987049618406,61.45172742719049,1090.4493653155755,-120.09501165843898,-35.42967165306374,1
-517.4629206936415,-77.09872794576407,36.891475255079904,1603.8146737200154,-1908.1602664070754,23.424379957735667,1
1071.501561352356,-553.9545201973755,52.49387333043999,-3194.4773722890445,-1097.2186045556314,47.75483204761706,0
1065.3408834044485,1139.4431954305667,65.42634192821585,-4566.980674309022,-1696.663230859966,9.878120660416823,0
-1408.0720865549622,1129.063214349106,81.46949715363255,-3254.742808428973,1174.9602444378688,7.5327016484051414,0
-149.370548405299,-309.8030779683318,106.21282273932277,1077.5829402586564,1619.3341233627082,63.712060359556595,1
1810.735969795788,-703.6678582479001,57.923702933368766,-2281.6949584779054,786.3293565299543,-23.931313627776348,0
501.70407743536595,-95.29205008517184,70.73855537043524,1315.6268052832304,281.07488532108306,-8.572933133222556,1
1816.0826858818657,2116.2832673159946,29.48150259754664,2532.7169136096063,3642.041845675017,57.056433462547275,1
-134.24469746447227,36.24749609380281,43.15420057252442,-6803.389413077362,-1696.2099940502872,19.534633575022724,0
1278.5492708966096,-329.6559490670942,95.19220201700182,1995.1565901150777,-1291.866123695898,-16.024184922896303,1
1876.8242457883766,1173.742677404565,70.76680699651655,-2815.179030870449,-132.19591303494656,-39.596408210321925,0
-1487.3034164669368,-467.14467214880085,94.87935872784166,1659.2264659440611,158.3524606664845,-54.255413103178945,1
579.1683240121291,1329.7383544357347,72.04696804371765,1224.2511142431204,-1918.0297503153258,-84.12142049470287,1
-355.029766080442,474.26684157250963,20.997911684167146,958.8252004678601,334.2149781864449,33.21749835052552,1
-3390.1119896015343,-255.78672144415617,63.052749732662036,1115.639566565648,4135.276139976657,-62.805461087481426,1
1183.47733388963,1063.640159710589,53.23212922775177,-1280.1452827507146,3798.74529318115,-6.9323950135857455,0
-414.0012239019891,104.01745452053424,64.77208145258626,1381.6610381926346,-1237.2065412546935,-11.313567857256977,1
65.65480878815255,-264.51803259861254,64.62820045743187,-242.85898356110172,-2064.145067866184,-28.48168708212065,0
-3274.1449137065383,-1323.7322197971753,40.93126146505878,151.54054310691058,3442.736409141333,2.577151456939531,1
-645.1375982085546,-15.772270900024125,70.83031524870151,5848.801392347174,107.78518238471518,0.013836807481530045,1
-1107.5389765618156,-829.1108470423146,45.799945307636975,749.8086512695521,-176.15205349719957,-24.635616449777395,1
2028.3694932124654,-407.2121336155809,64.94068642635156,-413.4565572204488,-1640.3890695460411,24.57026683545716,0
-1117.5552219230062,282.2113297426389,-2.812646708478681,2738.434037473015,262.5015934468484,54.06803418905186,1
-906.0203508309088,-1307.548899591027,42.47588266490207,-3579.3366280262944,57.43632542775441,-51.770147242233904,0
265.94879004354084,232.7512413885268,22.190705660725683,94.56363430208634,627.4378813175217,36.2577018970974,1
764.413039287528,-560.830659973351,88.65664706109862,2806.615828759248,-1050.0977823990825,-4.514969693096635,1
1359.633336325247,-1133.8789463813496,58.90200349593776,358.3792331084692,-5422.92128678624,-41.289998152972146,1
503.43006590301985,-310.2300400674393,45.3626933847354,1531.6704337199467,677.9171762453595,-28.49949037865698,1
2511.3168902763523,565.2997184722666,78.35241314415936,1765.3343372533066,2620.04562894513,66.31093904576208,1
-550.2253352121211,867.7975561830237,70.97924488302213,-732.5186153673055,311.71252942219536,26.85187566196783,0
35.79823929544229,-1419.1572493872654,92.01879599365313,-6440.347129858274,-3444.3837124820325,22.301279499539,0
-2205.6938445026485,-1284.739617540753,25.74928533248948,46.927263795165075,927.6230311452339,24.73789799547486,1
508.0007578415381,-414.49536158166063,64.31718949762762,2949.6307750892556,-93.21003535836917,33.705733519402585,1
1061.9841901889542,-428.7570123095278,89.72581374217427,-2463.4274603051,36.56137715779468,-62.62637117394025,0
1682.1800927608917,-586.7405796512471,46.715652341310914,-6612.6281099347925,835.976721694509,-89.62216184477698,0
-602.9993324891409,-129.1746844324198,64.31731319385847,2061.8410987380867,-2808.5478595511017,6.34348570544493,1
2502.229017051041,277.0436527087394,44.58495922940551,-3104.959259475524,2481.802693263461,-23.88989644347395,0
-512.7168737384122,886.4728046301393,113.70616688471434,7509.276251075775,616.6263750538692,-79.5248695888398,1
1595.2341033197786,-26.89166894149544,19.52772055826825,-1779.5904301131175,-402.4263939475631,-17.69478427710237,0
973.7761331565005,1724.099188728195,36.661311550088044,-842.1071650019021,855.0678216114288,90.087062433342,0
-3126.6280714039126,1051.9301280383613,57.63472022972199,-2620.6330629347635,516.9358032693142,35.75309822327081,0
-1449.002094453668,1807.3318840300126,51.0175652417473,-132.92980521421413,-1032.081957395353,-4.956866311233576,0
1016.6392415790501,1414.874305672209,49.245829877793796,2965.4819347804632,443.7104171554157,80.45979171712004,1
-1272.1164976702346,246.2252875059792,35.44308244177829,-5226.211756369663,218.67644975067952,6.988651596225909,0
130.6913578369148,-1733.1288126862353,92.824852680399,-210.91257548092295,397.03573630596304,-12.039626984151623,0
195.52672707646502,-349.2731997858493,38.761369009116024,3080.128440186125,1716.5415477763486,15.601071424265719,1
-228.6202254188005,-1403.3451485499684,20.005636364464344,-2932.0113397671244,1221.9507646151285,-76.3367388610271,0
-255.15176280102975,63.06553547108115,77.9079374591346,2319.077475375988,667.3609204212696,14.822843564671139,1
-1412.7898996237761,180.67541092597824,39.41737828611526,-5162.931575453858,-3085.856054612166,-45.22051247894898,0
-959.4996122874378,-591.5990310741067,27.80009527705243,672.4730734712084,-2900.702574944644,-59.747297444927796,1
2673.8129282162467,442.5203233921486,5.896731879718999,4289.78151371565,-32.49698112443343,0.8333704734292837,1
-1898.6176253142476,97.4354458279936,50.892269374842385,3370.5909189192994,-2512.760061590092,-60.987983258428436,1
454.85830188587653,88.6879205967063,57.53280071637055,112.00355624109449,-3428.203593781545,38.0230569341137,1
356.88118556925104,-247.36933134229264,52.6432169453838,974.6468747730395,2285.5025566010154,-19.304828947237503,1
230.53951493124535,733.682375790667,54.20134018413173,1567.3820130536926,136.23492632635083,-14.337434761394766,1
-745.7223126874915,-596.0093047597057,10.026519009813043,-422.62359596181494,643.3951436188709,7.871232567294419,0
-1524.3180566901813,-475.133751836506,30.22428980185951,3761.868790280927,-825.6752921165646,-51.81864327316209,1
1225.1554339241318,301.1592280302682,54.260263945355106,101.76390936180728,-2967.5574620813104,11.976899500182924,1
-2161.8162586798253,437.4741457619788,73.69230950219068,-2171.3537741045784,2357.889688305723,8.124945235790516,0
-81.2081312030652,1507.3432759385184,82.48967755957332,1720.6416200830079,-822.3945317554367,64.41969161198801,1
-874.8055414216564,1530.4140227182706,45.865620582765295,1548.8603215941848,-1720.6374660034949,23.829312057152258,1
96.6430743143872,541.3062794738405,32.97958398055992,-3796.2900736984707,770.1370436281422,32.96728705428296,0
-2110.576191357516,554.0983113079185,71.44699727185353,1695.6932821649311,-761.9131679881125,37.54934347110512,1
-2064.701056959024,-454.11029769062554,32.373632833523715,-3875.321577183404,1794.3767165593024,-32.18471956260521,0
597.3842724794963,1075.1345629030639,38.232647293846966,3196.8283294580906,373.52464563131684,7.913019275096241,1
1016.4736797978833,-780.1009415856972,14.131221905053444,2637.7554081237286,1501.9556920507644,-45.776467133784514,1
-1542.035049155235,-259.47506640866413,6.462623600740791,4116.443279017272,-1195.740793709416,-56.54679825790917,1
-222.7732533175316,1504.753711690442,76.16313222049016,587.249274726917,619.9477364107229,-51.741417961060925,1
-896.8319932221478,842.5924258324859,51.47566256033695,-1450.8625791508973,-1102.41813742099,25.963488771794168,0
-2152.179995449449,396.27390681417995,35.65775987161008,-968.15824862491,1293.4566872161718,-5.291348789933693,0
614.4623524608479,-885.3271881406997,38.345585615484524,-1955.0383066956538,-4029.6531990946914,73.36358003726839,0
576.3317656047778,-1103.60960192066,24.36829297152036,-653.2441227727263,1926.2260364947933,13.615390153091791,0
267.5342186958958,-220.0861016877363,111.69884508811388,-6680.93723663381,2399.5105952618856,0.7016715517930736,0
89.14227045142235,-746.9735156763676,49.48858138240431,-1117.804844367841,-1563.5161378417106,0.2645392123841095,0
1311.345073978411,22.09656306935895,45.038912417413066,-3292.567544018582,-543.7718972448254,-3.7982897701201557,0
-1046.903583805627,1749.9185958604944,26.263850320005513,30.22021527036027,-1978.513945561707,6.782558138017514,1
-434.6975464399323,1147.5245887371136,78.63718392712381,3787.7128577775848,-3602.337216745561,0.9724013144621977,1
521.3058310037493,1554.8855907773495,44.34247999096471,1943.187597811872,2310.221000348527,29.580671364505356,1
-1440.0445231594279,459.01291921204086,57.665388905493394,-2518.45406149546,-1681.2766633787376,-22.776954150683316,0
1321.6202516786552,-1029.9738273304351,39.51143136140328,-1516.1036970622358,470.77785232437446,-13.641469663934535,0
-1216.268097804191,-1221.4226981606641,45.425637234433566,2396.866116920709,-423.5277489646509,12.320441484057852,1
-1353.2502625409916,633.2510695602085,26.845118303637886,3056.4650933748567,-148.21344454200693,29.233836056670533,1
-165.71618033894015,737.7983651801673,64.79527912154666,-1564.3898684813514,1286.8994093352887,-17.78131586341261,0
-646.0092999191646,-377.70118542987956,52.53562971043774,-1608.6957402516327,1859.2792835684868,-0.8608241390858149,0
-2004.9755735009494,1962.9484798967892,17.8161088074223,-3903.856657578855,3208.0039660596703,22.5941953026338,0
439.93632169395175,606.3713648632487,43.93896639691602,-2283.8542253789456,1723.5217704464987,82.57603808983464,0
-586.9181750783905,178.3459776647926,19.000689417669836,-2299.8159249539613,-57.93878528687844,-1.3975897778784194,0
-1695.1468295734537,-615.4144710679675,88.04983597677023,600.628452606061,4775.12746695974,21.141264212794056,1
1836.3069272816683,-447.7185787901119,77.8984651760496,-2919.6089073472667,2740.64911426396,-37.95438828606634,0
877.8148318833764,-532.6790986436937,95.5362886371318,4267.0136907983,98.8544809933969,-15.346859537423578,1
867.5515480308916,-1285.8923028573474,29.119644103128305,6824.063042646632,1745.1442902432893,45.5130613853688,1
-205.38918507024118,-465.22997994956506,45.39665125038503,1434.3863319537923,1657.4987218827746,-12.353696892826333,1
28.047708726688427,1497.5939134726686,83.21211260887591,2649.004864499625,1020.0206205227737,-16.645840178603486,1
1416.205200737692,-74.65651893889421,77.35251401746062,183.50989890888098,-1082.269160058997,37.47693349481225,1
-222.75379076785515,105.69042476429655,30.07910944441798,-806.0303989584679,-2325.1944345031043,-4.803888447390518,0
-1.6124400933501732,-225.08647686101438,26.268167663577902,-2820.0113782137773,1513.7172720930573,-25.28604351583433,0
1280.8172844163853,-222.1107356736806,62.40262390684603,271.1250559215369,-2456.170914215313,-12.276055665816513,1
684.3356188162553,596.2594786847969,37.62336257702129,-890.5717118726749,824.9992609655417,-8.113705528915444,0
-588.8483927712011,2257.7579414318525,35.06770276966725,387.3813908887925,2524.7885844105745,-44.38856133238494,1
-1330.8013469856178,360.32538392363807,59.0800396444565,795.9618899303132,-1138.0320860420834,-31.1172465744136,1
469.0410101627722,823.2529724140894,56.409923783177746,3103.76478261402,143.36271099496423,-13.715978805340301,1
-239.6036296409826,-436.9296942152487,8.38204540073987,-1160.1595816619797,-2204.364343096422,28.701670947680718,0
-879.351176133811,-1746.7823161126303,87.29254814474308,1314.396751427408,-1039.288371426014,-18.002850793131678,1
1347.8267945329583,-1797.3370578763788,86.99134153370284,1572.7255569937233,1132.236400662865,47.34163323236876,1
-480.8129012178101,-766.0750936533132,64.90593789434406,3705.2461864084426,1449.6672226069495,-38.47259598475698,1
-2759.736638570643,1466.024790018381,53.56364014574391,-1086.560700388977,1783.892675922519,-52.39057984624956,0
921.3321530814352,785.6508001507112,53.742966135813084,1470.2268908389208,-587.9180728406259,-32.49542765824871,1
-1545.0887576358055,982.4458243709058,100.63784493382472,-6525.210252851652,174.84721001371759,-3.2255845281691675,0
-2210.5425796510467,-685.867983223905,82.72546215567864,382.0696397571937,-1875.0775574834704,23.133294235128602,1
741.8501884379648,-242.54605151441046,68.31576837860271,-1664.7488002950197,-1531.8991826540926,-52.623451895162916,0
-266.18872493509224,-94.99669345215256,9.304720004274174,958.3716820792121,2110.4080035551315,6.088553867602398,1
-2480.503384496888,-171.94818107850918,22.65361795663811,-2669.5672227623877,-3058.2119179680317,-20.704535153592992,0
3022.1405391722215,-230.00438186792474,28.17151532109778,-2786.5382952454,3852.2960434139236,16.93057705363136,0
-1305.9344471800187,907.2016141179658,-1.0801063302083662,-876.5060781986552,291.8281266556331,108.56494195408173,0
2097.6940257572264,-730.0085285324973,51.338790413910864,1140.8335209820812,-3709.345170769348,32.372196964418556,1
1182.8612807022191,-1566.396340167506,41.02235747933243,4534.9996891166575,-946.7475277741619,1.3373009341562145,1
-795.3187616653206,54.673533957369074,63.84384103561483,6973.8527596468375,1097.279871870677,-27.606830547253345,1
-1753.780493192766,-287.6461762260821,35.99925371161068,3665.9163489632756,3368.6254147293757,27.502239472446362,1
209.17034558828476,895.213071614075,27.16633762998628,-1089.5748916636906,-623.6514603955854,-35.447137750397424,0
-682.4235733860868,574.8576439462959,54.222932383456744,-3261.856778589542,1974.7397917129592,66.1738720418929,0
-1136.0671920080856,344.22968260873523,56.114290297523,-5869.060685117626,-2151.1930216831233,20.793243422961943,0
85.98319696835782,466.33846818800754,38.219710553700175,2482.633439655604,-1979.8869010837195,-38.89350703563375,1
-125.10936013974649,-786.3798290238284,57.740444417771144,-2889.9665141512032,3854.835973609319,53.70543538640213,0
1821.0345025354854,-662.675607592829,41.80695541052468,3867.887010550999,-404.98821305381335,16.908855677485683,1
-1163.6656048535847,766.4888487765667,75.81191206858058,-65.4386801164438,59.1248791542848,6.809809378117977,0
1216.412742330806,2546.201310332277,31.984899432492085,-4822.217825171204,1835.7603327220418,-34.743544218003485,0
2526.207857978574,1665.4165661207296,25.185655837757643,-1328.6403920516823,845.7929426116063,15.451085111601985,0
315.1913053068888,-808.8881261629083,19.277151752386445,-2338.266429689973,2266.707800069819,60.47282147766072,0
755.8865353583877,515.2212376482,54.57039039979606,-2008.4650890916832,-1458.4244966610242,-9.454680863010267,0
-1568.6517979242526,-831.4109905161955,77.98984503491715,-1472.7576111835597,520.2143266937201,-97.24045251315361,0
394.7150704587097,-906.2395100205708,33.45686220951381,322.7130814547275,-1522.8877415351376,21.900602858715033,1
399.9148423943028,351.8621835938234,36.04199350620465,-2449.3895488557355,-1699.097664328499,83.66572567669468,0
226.39918659204295,-863.8348909487884,20.64603196468574,2348.642091831339,4374.612361322698,51.2355524832266,1
1922.300758156594,251.42924944445986,55.037202111937816,2155.842816586175,-4687.762965675005,20.386634868439636,1
-2055.2690777662233,-523.9128736119511,34.705213203770754,4697.674040774327,-3988.2133667202424,-19.9308430126351,1
-1052.3745042364858,1850.4599446200941,17.862977915243594,-6075.503428730833,3423.176793260389,-20.80979839495909,0
351.7329759761977,174.5494680789663,70.77938273245695,2999.0944529845883,2041.3327469325368,65.64351269074274,1
-1944.604006042539,-837.8553578330358,52.25186983877897,378.64981066768536,-1132.4096410296963,-0.18199479835464594,1
645.6895388738106,112.23934040440358,57.566808253082066,3510.0524256168583,2500.3626271652724,61.06715721482069,1
1570.490171644108,2453.2420267740376,41.32988006705901,-3799.4757153598875,-2015.9817842288192,-44.81697950656121,0
32.83715088426186,4.574024325379526,21.745816400787856,679.0960120485314,-1460.196735840618,39.64149986864833,1
2334.3464460267205,246.68703189122837,22.152828128965428,-1187.8988349435326,351.6996941809638,-4.417897968193467,0
3706.811433182227,987.7076944042863,51.49857936075695,-1313.5135274825457,-856.3843655821227,-7.082969957912397,0
351.315333598606,-174.963922237102,29.476637049038782,110.35389335625624,-1135.934488679786,7.535172426460623,1
2910.2485206051297,141.5535325276936,83.64376059397051,-312.0302318929834,-427.6622910787525,-7.02843210925786,0
